YEAR,PCT,HH,HT,KT,LG,LT,NC,OB,SK,SS,WO
2018,0.6666666666666666,0,0,0,0,0,0,0,1,0,0
2018,0.4583333333333333,0,0,0,0,0,0,0,1,0,0
2018,0.4782608695652174,0,0,0,0,0,0,0,1,0,0
2018,0.7083333333333334,0,0,0,0,0,0,0,1,0,0
2018,0.4583333333333333,0,0,0,0,0,0,0,1,0,0
2018,0.4782608695652174,0,0,0,0,0,0,0,1,0,0
2018,0.7083333333333334,0,0,0,0,0,0,0,1,0,0
2018,0.4583333333333333,0,0,0,0,0,0,0,1,0,0
2018,0.4166666666666667,0,0,1,0,0,0,0,0,0,0
2018,0.2916666666666667,0,0,1,0,0,0,0,0,0,0
2018,0.5454545454545454,0,0,1,0,0,0,0,0,0,0
2018,0.4166666666666667,0,0,1,0,0,0,0,0,0,0
2018,0.4166666666666667,0,0,1,0,0,0,0,0,0,0
2018,0.2608695652173913,0,0,1,0,0,0,0,0,0,0
2018,0.5652173913043478,0,0,1,0,0,0,0,0,0,0
2018,0.4583333333333333,0,0,1,0,0,0,0,0,0,0
2018,0.21739130434782608,0,0,1,0,0,0,0,0,0,0
2018,0.6086956521739131,0,0,1,0,0,0,0,0,0,0
2018,0.4583333333333333,0,0,1,0,0,0,0,0,0,0
2018,0.21739130434782608,0,0,1,0,0,0,0,0,0,0
2018,0.6086956521739131,0,0,1,0,0,0,0,0,0,0
2018,0.4583333333333333,0,0,1,0,0,0,0,0,0,0
2018,0.21739130434782608,0,0,1,0,0,0,0,0,0,0
2018,0.6086956521739131,0,0,1,0,0,0,0,0,0,0
2018,0.5,0,0,1,0,0,0,0,0,0,0
2018,0.17391304347826084,0,0,1,0,0,0,0,0,0,0
2018,0.6086956521739131,0,0,1,0,0,0,0,0,0,0
2018,0.4583333333333333,0,0,1,0,0,0,0,0,0,0
2018,0.21739130434782608,0,0,1,0,0,0,0,0,0,0
2018,0.5652173913043478,0,0,1,0,0,0,0,0,0,0
2018,0.4166666666666667,0,0,1,0,0,0,0,0,0,0
2018,0.2608695652173913,0,0,1,0,0,0,0,0,0,0
2018,0.5217391304347826,0,0,1,0,0,0,0,0,0,0
2018,0.4166666666666667,0,0,1,0,0,0,0,0,0,0
2018,0.3043478260869565,0,0,1,0,0,0,0,0,0,0
2018,0.4782608695652174,0,0,1,0,0,0,0,0,0,0
2018,0.375,0,0,1,0,0,0,0,0,0,0
2018,0.3181818181818182,0,0,1,0,0,0,0,0,0,0
2018,0.5,0,0,1,0,0,0,0,0,0,0
2018,0.4166666666666667,0,0,1,0,0,0,0,0,0,0
2018,0.2727272727272727,0,0,1,0,0,0,0,0,0,0
2018,0.5,0,0,1,0,0,0,0,0,0,0
2018,0.4166666666666667,0,0,1,0,0,0,0,0,0,0
2018,0.3181818181818182,0,0,1,0,0,0,0,0,0,0
2018,0.4583333333333333,0,0,1,0,0,0,0,0,0,0
2018,0.4166666666666667,0,0,1,0,0,0,0,0,0,0
2018,0.3181818181818182,0,0,1,0,0,0,0,0,0,0
2018,0.5,0,0,1,0,0,0,0,0,0,0
2018,0.4166666666666667,0,0,1,0,0,0,0,0,0,0
2018,0.3636363636363637,0,0,1,0,0,0,0,0,0,0
2018,0.4583333333333333,0,0,1,0,0,0,0,0,0,0
2018,0.375,0,0,1,0,0,0,0,0,0,0
2018,0.3636363636363637,0,0,1,0,0,0,0,0,0,0
2018,0.4583333333333333,0,0,1,0,0,0,0,0,0,0
2018,0.4166666666666667,0,0,1,0,0,0,0,0,0,0
2018,0.3636363636363637,0,0,1,0,0,0,0,0,0,0
2018,0.4583333333333333,0,0,1,0,0,0,0,0,0,0
2018,0.4166666666666667,0,0,1,0,0,0,0,0,0,0
2018,0.3636363636363637,0,0,1,0,0,0,0,0,0,0
2018,0.4583333333333333,0,0,1,0,0,0,0,0,0,0
2018,0.375,0,0,1,0,0,0,0,0,0,0
2018,0.4090909090909091,0,0,1,0,0,0,0,0,0,0
2018,0.4583333333333333,0,0,1,0,0,0,0,0,0,0
2018,0.375,0,0,1,0,0,0,0,0,0,0
2018,0.4545454545454545,0,0,1,0,0,0,0,0,0,0
2018,0.4583333333333333,0,0,1,0,0,0,0,0,0,0
2018,0.375,0,0,1,0,0,0,0,0,0,0
2018,0.4545454545454545,0,0,1,0,0,0,0,0,0,0
2018,0.4583333333333333,0,0,1,0,0,0,0,0,0,0
2018,0.375,0,0,1,0,0,0,0,0,0,0
2018,0.4545454545454545,0,0,1,0,0,0,0,0,0,0
2018,0.4583333333333333,0,0,1,0,0,0,0,0,0,0
2018,0.3333333333333333,0,0,1,0,0,0,0,0,0,0
2018,0.5,0,0,1,0,0,0,0,0,0,0
2018,0.4583333333333333,0,0,1,0,0,0,0,0,0,0
2018,0.3333333333333333,0,0,1,0,0,0,0,0,0,0
2018,0.5,0,0,1,0,0,0,0,0,0,0
2018,0.4583333333333333,0,0,1,0,0,0,0,0,0,0
2018,0.3333333333333333,0,0,1,0,0,0,0,0,0,0
2018,0.5,0,0,1,0,0,0,0,0,0,0
2018,0.4583333333333333,0,0,1,0,0,0,0,0,0,0
2018,0.5,0,0,0,0,0,0,0,0,0,1
2018,0.5,0,0,0,0,0,0,0,0,0,1
2018,0.4583333333333333,0,0,0,0,0,0,0,0,0,1
2018,0.6666666666666666,0,0,0,0,0,0,0,0,0,1
2018,0.5,0,0,0,0,0,0,0,0,0,1
2018,0.5,0,0,0,0,0,0,0,0,0,1
2018,0.4583333333333333,0,0,0,0,0,0,0,0,0,1
2018,0.4583333333333333,0,0,0,0,0,0,0,0,0,1
2018,0.5416666666666666,0,0,0,0,0,0,0,0,0,1
2018,0.4583333333333333,0,0,0,0,0,0,0,0,0,1
2018,0.4583333333333333,0,0,0,0,0,0,0,0,0,1
2018,0.5416666666666666,0,0,0,0,0,0,0,0,0,1
2018,0.4583333333333333,0,0,0,0,0,0,0,0,0,1
2018,0.5,0,0,0,0,0,0,0,0,0,1
2018,0.5,0,0,0,0,0,0,0,0,0,1
2018,0.5,0,0,0,0,0,0,0,0,0,1
2018,0.5416666666666666,0,0,0,0,0,0,0,0,0,1
2018,0.5,0,0,0,0,0,0,0,0,0,1
2018,0.4583333333333333,0,0,0,0,0,0,0,0,0,1
2018,0.5416666666666666,0,0,0,0,0,0,0,0,0,1
2018,0.5,0,0,0,0,0,0,0,0,0,1
2018,0.4583333333333333,0,0,0,0,0,0,0,0,0,1
2018,0.5833333333333334,0,0,0,0,0,0,0,0,0,1
2018,0.5,0,0,0,0,0,0,0,0,0,1
2018,0.4166666666666667,0,0,0,0,0,0,0,0,0,1
2018,0.5833333333333334,0,0,0,0,0,0,0,0,0,1
2018,0.4583333333333333,0,0,0,0,0,0,0,0,0,1
2018,0.4166666666666667,0,0,0,0,0,0,0,0,0,1
2018,0.5416666666666666,0,0,0,0,0,0,0,0,0,1
2018,0.4583333333333333,0,0,0,0,0,0,0,0,0,1
2018,0.4583333333333333,0,0,0,0,0,0,0,0,0,1
2018,0.5416666666666666,0,0,0,0,0,0,0,0,0,1
2018,0.5,0,0,0,0,0,0,0,0,0,1
2018,0.4166666666666667,0,0,0,0,0,0,0,0,0,1
2018,0.5,0,0,0,0,0,0,0,0,0,1
2018,0.5416666666666666,0,0,0,0,0,0,0,0,0,1
2018,0.4166666666666667,0,0,0,0,0,0,0,0,0,1
2018,0.4583333333333333,0,0,0,0,0,0,0,0,0,1
2018,0.5416666666666666,0,0,0,0,0,0,0,0,0,1
2018,0.4583333333333333,0,0,0,0,0,0,0,0,0,1
2018,0.4583333333333333,0,0,0,0,0,0,0,0,0,1
2018,0.5416666666666666,0,0,0,0,0,0,0,0,0,1
2018,0.4583333333333333,0,0,0,0,0,0,0,0,0,1
2018,0.4583333333333333,0,0,0,0,0,0,0,0,0,1
2018,0.5833333333333334,0,0,0,0,0,0,0,0,0,1
2018,0.4583333333333333,0,0,0,0,0,0,0,0,0,1
2018,0.4583333333333333,0,0,0,0,0,0,0,0,0,1
2018,0.625,0,0,0,0,0,0,0,0,0,1
2018,0.4583333333333333,0,0,0,0,0,0,0,0,0,1
2018,0.5,0,0,0,0,0,0,0,0,0,1
2018,0.625,0,0,0,0,0,0,0,0,0,1
2018,0.4583333333333333,0,0,0,0,0,0,0,0,0,1
2018,0.4583333333333333,0,0,0,0,0,0,0,0,0,1
2018,0.625,0,0,0,0,0,0,0,0,0,1
2018,0.5,0,0,0,0,0,0,0,0,0,1
2018,0.4583333333333333,0,0,0,0,0,0,0,0,0,1
2018,0.5833333333333334,0,0,0,0,0,0,0,0,0,1
2018,0.5416666666666666,0,0,0,0,0,0,0,0,0,1
2018,0.4583333333333333,0,0,0,0,0,0,0,0,0,1
2018,0.625,0,0,0,0,0,0,0,0,0,1
2018,0.5416666666666666,0,0,0,0,0,0,0,0,0,1
2018,0.4583333333333333,0,0,0,0,0,0,0,0,0,1
2018,0.5833333333333334,0,0,0,0,0,0,0,0,0,1
2018,0.5833333333333334,0,0,0,0,0,0,0,0,0,1
2018,0.4166666666666667,0,0,0,0,0,0,0,0,0,1
2018,0.5833333333333334,0,0,0,0,0,0,0,0,0,1
2018,0.625,0,0,0,0,0,0,0,0,0,1
2018,0.4583333333333333,0,0,0,0,0,0,0,0,0,1
2018,0.5416666666666666,0,0,0,0,0,0,0,0,0,1
2018,0.625,0,0,0,0,0,0,0,0,0,1
2018,0.4583333333333333,0,0,0,0,0,0,0,0,0,1
2018,0.5,0,0,0,0,0,0,0,0,0,1
2018,0.6666666666666666,0,0,0,0,0,0,0,0,0,1
2018,0.5416666666666666,0,0,0,0,1,0,0,0,0,0
2018,0.4782608695652174,0,0,0,0,1,0,0,0,0,0
2018,0.3478260869565217,0,0,0,0,1,0,0,0,0,0
2018,0.4583333333333333,0,0,0,0,1,0,0,0,0,0
2018,0.5,0,0,0,0,1,0,0,0,0,0
2018,0.5,0,0,0,0,1,0,0,0,0,0
2018,0.375,0,0,0,0,1,0,0,0,0,0
2018,0.5416666666666666,0,0,0,0,1,0,0,0,0,0
2018,0.4545454545454545,0,0,0,0,1,0,0,0,0,0
2018,0.4166666666666667,0,0,0,0,1,0,0,0,0,0
2018,0.5,0,0,0,0,1,0,0,0,0,0
2018,0.5,0,0,0,0,1,0,0,0,0,0
2018,0.375,0,0,0,0,1,0,0,0,0,0
2018,0.5,0,0,0,0,1,0,0,0,0,0
2018,0.5454545454545454,0,0,0,0,1,0,0,0,0,0
2018,0.3333333333333333,0,0,0,0,1,0,0,0,0,0
2018,0.4583333333333333,0,0,0,0,1,0,0,0,0,0
2018,0.5454545454545454,0,0,0,0,1,0,0,0,0,0
2018,0.375,0,0,0,0,1,0,0,0,0,0
2018,0.4166666666666667,0,0,0,0,1,0,0,0,0,0
2018,0.5454545454545454,0,0,0,0,1,0,0,0,0,0
2018,0.4166666666666667,0,0,0,0,1,0,0,0,0,0
2018,0.4166666666666667,0,0,0,0,1,0,0,0,0,0
2018,0.5454545454545454,0,0,0,0,1,0,0,0,0,0
2018,0.4166666666666667,0,0,0,0,1,0,0,0,0,0
2018,0.4166666666666667,0,0,0,0,1,0,0,0,0,0
2018,0.5,0,0,0,0,1,0,0,0,0,0
2018,0.4583333333333333,0,0,0,0,1,0,0,0,0,0
2018,0.4583333333333333,0,0,0,0,1,0,0,0,0,0
2018,0.5,0,0,0,0,1,0,0,0,0,0
2018,0.4583333333333333,0,0,0,0,1,0,0,0,0,0
2018,0.4583333333333333,0,0,0,0,1,0,0,0,0,0
2018,0.4545454545454545,0,0,0,0,1,0,0,0,0,0
2018,0.5,0,0,0,0,1,0,0,0,0,0
2018,0.4166666666666667,0,0,0,0,1,0,0,0,0,0
2018,0.5,0,0,0,0,1,0,0,0,0,0
2018,0.4583333333333333,0,0,0,0,1,0,0,0,0,0
2018,0.4583333333333333,0,0,0,0,1,0,0,0,0,0
2018,0.4545454545454545,0,0,0,0,1,0,0,0,0,0
2018,0.5,0,0,0,0,1,0,0,0,0,0
2018,0.4166666666666667,0,0,0,0,1,0,0,0,0,0
2018,0.4545454545454545,0,0,0,0,1,0,0,0,0,0
2018,0.5416666666666666,0,0,0,0,1,0,0,0,0,0
2018,0.375,0,0,0,0,1,0,0,0,0,0
2018,0.4545454545454545,0,0,0,0,1,0,0,0,0,0
2018,0.5833333333333334,0,0,0,0,1,0,0,0,0,0
2018,0.375,0,0,0,0,1,0,0,0,0,0
2018,0.4545454545454545,0,0,0,0,1,0,0,0,0,0
2018,0.5416666666666666,0,0,0,0,1,0,0,0,0,0
2018,0.3333333333333333,0,0,0,0,1,0,0,0,0,0
2018,0.4545454545454545,0,0,0,0,1,0,0,0,0,0
2018,0.5416666666666666,0,0,0,0,1,0,0,0,0,0
2018,0.3333333333333333,0,0,0,0,1,0,0,0,0,0
2018,0.4090909090909091,0,0,0,0,1,0,0,0,0,0
2018,0.5833333333333334,0,0,0,0,1,0,0,0,0,0
2018,0.375,0,0,0,0,1,0,0,0,0,0
2018,0.3636363636363637,0,0,0,0,1,0,0,0,0,0
2018,0.5833333333333334,0,0,0,0,1,0,0,0,0,0
2018,0.375,0,0,0,0,1,0,0,0,0,0
2018,0.3181818181818182,0,0,0,0,1,0,0,0,0,0
2018,0.5833333333333334,0,0,0,0,1,0,0,0,0,0
2018,0.4166666666666667,0,0,0,0,1,0,0,0,0,0
2018,0.3181818181818182,0,0,0,0,1,0,0,0,0,0
2018,0.5416666666666666,0,0,0,0,1,0,0,0,0,0
2018,0.4583333333333333,0,0,0,0,1,0,0,0,0,0
2018,0.2727272727272727,0,0,0,0,1,0,0,0,0,0
2018,0.5416666666666666,0,0,0,0,1,0,0,0,0,0
2018,0.4782608695652174,0,0,0,0,1,0,0,0,0,0
2018,0.2608695652173913,0,0,0,0,1,0,0,0,0,0
2018,0.5416666666666666,0,0,0,0,1,0,0,0,0,0
2018,0.4782608695652174,0,0,0,0,1,0,0,0,0,0
2018,0.3043478260869565,0,0,0,0,1,0,0,0,0,0
2018,0.5,0,0,0,0,1,0,0,0,0,0
2018,0.4583333333333333,0,0,0,0,0,0,0,0,1,0
2018,0.5217391304347826,0,0,0,0,0,0,0,0,1,0
2018,0.4782608695652174,0,0,0,0,0,0,0,0,1,0
2018,0.5652173913043478,0,0,0,0,0,0,0,0,1,0
2018,0.5,0,0,0,0,0,0,0,0,1,0
2018,0.5217391304347826,0,0,0,0,0,0,0,0,1,0
2018,0.4782608695652174,0,0,0,0,0,0,0,0,1,0
2018,0.5,0,0,0,0,0,0,0,0,1,0
2018,0.4782608695652174,0,0,0,0,0,0,0,0,1,0
2018,0.5217391304347826,0,0,0,0,0,0,0,0,1,0
2018,0.5416666666666666,0,0,0,0,0,0,0,0,1,0
2018,0.4782608695652174,0,0,0,0,0,0,0,0,1,0
2018,0.4782608695652174,0,0,0,0,0,0,0,0,1,0
2018,0.5416666666666666,0,0,0,0,0,0,0,0,1,0
2018,0.4782608695652174,0,0,0,0,0,0,0,0,1,0
2018,0.5217391304347826,0,0,0,0,0,0,0,0,1,0
2018,0.5416666666666666,0,0,0,0,0,0,0,0,1,0
2018,0.4782608695652174,0,0,0,0,0,0,0,0,1,0
2018,0.5652173913043478,0,0,0,0,0,0,0,0,1,0
2018,0.5416666666666666,0,0,0,0,0,0,0,0,1,0
2018,0.5217391304347826,0,0,0,0,0,0,0,0,1,0
2018,0.5652173913043478,0,0,0,0,0,0,0,0,1,0
2018,0.5416666666666666,0,0,0,0,0,0,0,0,1,0
2018,0.4782608695652174,0,0,0,0,0,0,0,0,1,0
2018,0.5909090909090909,0,0,0,0,0,0,0,0,1,0
2018,0.5833333333333334,0,0,0,0,0,0,0,0,1,0
2018,0.43478260869565216,0,0,0,0,0,0,0,0,1,0
2018,0.5909090909090909,0,0,0,0,0,0,0,0,1,0
2018,0.625,0,0,0,0,0,0,0,0,1,0
2018,0.39130434782608703,0,0,0,0,0,0,0,0,1,0
2018,0.6363636363636364,0,0,0,0,0,0,0,0,1,0
2018,0.625,0,0,0,0,0,0,0,0,1,0
2018,0.3478260869565217,0,0,0,0,0,0,0,0,1,0
2018,0.6363636363636364,0,0,0,0,0,0,0,0,1,0
2018,0.6666666666666666,0,0,0,0,0,0,0,0,1,0
2018,0.3043478260869565,0,0,0,0,0,0,0,0,1,0
2018,0.6818181818181818,0,0,0,0,0,0,0,0,1,0
2018,0.625,0,0,0,0,0,0,0,0,1,0
2018,0.3181818181818182,0,0,0,0,0,0,0,0,1,0
2018,0.6956521739130435,0,0,0,0,0,0,0,0,1,0
2018,0.5833333333333334,0,0,0,0,0,0,0,0,1,0
2018,0.3181818181818182,0,0,0,0,0,0,0,0,1,0
2018,0.6956521739130435,0,0,0,0,0,0,0,0,1,0
2018,0.5833333333333334,0,0,0,0,0,0,0,0,1,0
2018,0.2727272727272727,0,0,0,0,0,0,0,0,1,0
2018,0.7391304347826086,0,0,0,0,0,0,0,0,1,0
2018,0.5833333333333334,0,0,0,0,0,0,0,0,1,0
2018,0.3181818181818182,0,0,0,0,0,0,0,0,1,0
2018,0.6956521739130435,0,0,0,0,0,0,0,0,1,0
2018,0.5416666666666666,0,0,0,0,0,0,0,0,1,0
2018,0.3636363636363637,0,0,0,0,0,0,0,0,1,0
2018,0.6521739130434783,0,0,0,0,0,0,0,0,1,0
2018,0.5833333333333334,0,0,0,0,0,0,0,0,1,0
2018,0.3636363636363637,0,0,0,0,0,0,0,0,1,0
2018,0.6521739130434783,0,0,0,0,0,0,0,0,1,0
2018,0.5833333333333334,0,0,0,0,0,0,0,0,1,0
2018,0.3636363636363637,0,0,0,0,0,0,0,0,1,0
2018,0.6086956521739131,0,0,0,0,0,0,0,0,1,0
2018,0.5833333333333334,0,0,0,0,0,0,0,0,1,0
2018,0.3636363636363637,0,0,0,0,0,0,0,0,1,0
2018,0.6086956521739131,0,0,0,0,0,0,0,0,1,0
2018,0.625,0,0,0,0,0,0,0,0,1,0
2018,0.3636363636363637,0,0,0,0,0,0,0,0,1,0
2018,0.6086956521739131,0,0,0,0,0,0,0,0,1,0
2018,0.5833333333333334,0,0,0,0,0,0,0,0,1,0
2018,0.4090909090909091,0,0,0,0,0,0,0,0,1,0
2018,0.6086956521739131,0,0,0,0,0,0,0,0,1,0
2018,0.5833333333333334,0,0,0,0,0,0,0,0,1,0
2018,0.4090909090909091,0,0,0,0,0,0,0,0,1,0
2018,0.6521739130434783,0,0,0,0,0,0,0,0,1,0
2018,0.5416666666666666,0,0,0,0,0,0,0,0,1,0
2018,0.4545454545454545,0,0,0,0,0,0,0,0,1,0
2018,0.6086956521739131,0,0,0,0,0,0,0,0,1,0
2018,0.5416666666666666,0,0,0,0,0,0,1,0,0,0
2018,0.7083333333333334,0,0,0,0,0,0,1,0,0,0
2018,0.625,0,0,0,0,0,0,1,0,0,0
2018,0.625,0,0,0,0,0,0,1,0,0,0
2018,0.5,0,0,0,0,0,0,1,0,0,0
2018,0.75,0,0,0,0,0,0,1,0,0,0
2018,0.5833333333333334,0,0,0,0,0,0,1,0,0,0
2018,0.5416666666666666,0,0,0,0,0,0,1,0,0,0
2018,0.75,0,0,0,0,0,0,1,0,0,0
2018,0.5833333333333334,0,0,0,0,0,0,1,0,0,0
2018,0.5833333333333334,0,0,0,0,0,0,1,0,0,0
2018,0.7083333333333334,0,0,0,0,0,0,1,0,0,0
2018,0.625,0,0,0,0,0,0,1,0,0,0
2018,0.5833333333333334,0,0,0,0,0,0,1,0,0,0
2018,0.7083333333333334,0,0,0,0,0,0,1,0,0,0
2018,0.625,0,0,0,0,0,0,1,0,0,0
2018,0.625,0,0,0,0,0,0,1,0,0,0
2018,0.7083333333333334,0,0,0,0,0,0,1,0,0,0
2018,0.625,0,0,0,0,0,0,1,0,0,0
2018,0.625,0,0,0,0,0,0,1,0,0,0
2018,0.6666666666666666,0,0,0,0,0,0,1,0,0,0
2018,0.6666666666666666,0,0,0,0,0,0,1,0,0,0
2018,0.625,0,0,0,0,0,0,1,0,0,0
2018,0.6666666666666666,0,0,0,0,0,0,1,0,0,0
2018,0.625,0,0,0,0,0,0,1,0,0,0
2018,0.625,0,0,0,0,0,0,1,0,0,0
2018,0.7083333333333334,0,0,0,0,0,0,1,0,0,0
2018,0.5833333333333334,0,0,0,0,0,0,1,0,0,0
2018,0.5833333333333334,0,0,0,0,0,0,1,0,0,0
2018,0.75,0,0,0,0,0,0,1,0,0,0
2018,0.5833333333333334,0,0,0,0,0,0,1,0,0,0
2018,0.5833333333333334,0,0,0,0,0,0,1,0,0,0
2018,0.75,0,0,0,0,0,0,1,0,0,0
2018,0.5416666666666666,0,0,0,0,0,0,1,0,0,0
2018,0.5833333333333334,0,0,0,0,0,0,1,0,0,0
2018,0.75,0,0,0,0,0,0,1,0,0,0
2018,0.5416666666666666,0,0,0,0,0,0,1,0,0,0
2018,0.625,0,0,0,0,0,0,1,0,0,0
2018,0.7083333333333334,0,0,0,0,0,0,1,0,0,0
2018,0.5416666666666666,0,0,0,0,0,0,1,0,0,0
2018,0.625,0,0,0,0,0,0,1,0,0,0
2018,0.6666666666666666,0,0,0,0,0,0,1,0,0,0
2018,0.5833333333333334,0,0,0,0,0,0,1,0,0,0
2018,0.6666666666666666,0,0,0,0,0,0,1,0,0,0
2018,0.6666666666666666,0,0,0,0,0,0,1,0,0,0
2018,0.5416666666666666,0,0,0,0,0,0,1,0,0,0
2018,0.7083333333333334,0,0,0,0,0,0,1,0,0,0
2018,0.625,0,0,0,0,0,0,1,0,0,0
2018,0.5833333333333334,0,0,0,0,0,0,1,0,0,0
2018,0.75,0,0,0,0,0,0,1,0,0,0
2018,0.5833333333333334,0,0,0,0,0,0,1,0,0,0
2018,0.5833333333333334,0,0,0,0,0,0,1,0,0,0
2018,0.75,0,0,0,0,0,0,1,0,0,0
2018,0.5833333333333334,0,0,0,0,0,0,1,0,0,0
2018,0.5833333333333334,0,0,0,0,0,0,1,0,0,0
2018,0.75,0,0,0,0,0,0,1,0,0,0
2018,0.5833333333333334,0,0,0,0,0,0,1,0,0,0
2018,0.5416666666666666,0,0,0,0,0,0,1,0,0,0
2018,0.75,0,0,0,0,0,0,1,0,0,0
2018,0.5833333333333334,0,0,0,0,0,0,1,0,0,0
2018,0.5416666666666666,0,0,0,0,0,0,1,0,0,0
2018,0.75,0,0,0,0,0,0,1,0,0,0
2018,0.625,0,0,0,0,0,0,1,0,0,0
2018,0.5416666666666666,0,0,0,0,0,0,1,0,0,0
2018,0.7083333333333334,0,0,0,0,0,0,1,0,0,0
2018,0.6666666666666666,0,0,0,0,0,0,1,0,0,0
2018,0.5416666666666666,0,0,0,0,0,0,1,0,0,0
2018,0.7083333333333334,0,0,0,0,0,0,1,0,0,0
2018,0.6666666666666666,0,0,0,0,0,0,1,0,0,0
2018,0.5833333333333334,0,0,0,0,0,0,1,0,0,0
2018,0.75,0,0,0,0,0,0,1,0,0,0
2018,0.625,0,0,0,0,0,0,1,0,0,0
2018,0.5833333333333334,0,0,0,0,0,0,1,0,0,0
2019,0.5,0,0,0,1,0,0,0,0,0,0
2019,0.6956521739130435,0,0,0,1,0,0,0,0,0,0
2019,0.5,0,0,0,1,0,0,0,0,0,0
2019,0.5416666666666666,0,0,0,1,0,0,0,0,0,0
2019,0.5,0,0,0,1,0,0,0,0,0,0
2019,0.6956521739130435,0,0,0,1,0,0,0,0,0,0
2019,0.5,0,0,0,1,0,0,0,0,0,0
2019,0.4583333333333333,0,0,0,1,0,0,0,0,0,0
2019,0.7391304347826086,0,0,0,1,0,0,0,0,0,0
2019,0.4583333333333333,0,0,0,1,0,0,0,0,0,0
2019,0.4583333333333333,0,0,0,1,0,0,0,0,0,0
2019,0.6956521739130435,0,0,0,1,0,0,0,0,0,0
2019,0.4583333333333333,0,0,0,1,0,0,0,0,0,0
2019,0.4583333333333333,0,0,0,1,0,0,0,0,0,0
2019,0.6521739130434783,0,0,0,1,0,0,0,0,0,0
2019,0.5,0,0,0,1,0,0,0,0,0,0
2019,0.4166666666666667,0,0,0,1,0,0,0,0,0,0
2019,0.6521739130434783,0,0,0,1,0,0,0,0,0,0
2019,0.5416666666666666,0,0,0,1,0,0,0,0,0,0
2019,0.4166666666666667,0,0,0,1,0,0,0,0,0,0
2019,0.6086956521739131,0,0,0,1,0,0,0,0,0,0
2019,0.5416666666666666,0,0,0,1,0,0,0,0,0,0
2019,0.4166666666666667,0,0,0,1,0,0,0,0,0,0
2019,0.6086956521739131,0,0,0,1,0,0,0,0,0,0
2019,0.5416666666666666,0,0,0,1,0,0,0,0,0,0
2019,0.4166666666666667,0,0,0,1,0,0,0,0,0,0
2019,0.6086956521739131,0,0,0,1,0,0,0,0,0,0
2019,0.5,0,0,0,1,0,0,0,0,0,0
2019,0.4583333333333333,0,0,0,1,0,0,0,0,0,0
2019,0.5652173913043478,0,0,0,1,0,0,0,0,0,0
2019,0.5,0,0,0,1,0,0,0,0,0,0
2019,0.4583333333333333,0,0,0,1,0,0,0,0,0,0
2019,0.6086956521739131,0,0,0,1,0,0,0,0,0,0
2019,0.5,0,0,0,1,0,0,0,0,0,0
2019,0.5,0,0,0,1,0,0,0,0,0,0
2019,0.6086956521739131,0,0,0,1,0,0,0,0,0,0
2019,0.4583333333333333,0,0,0,1,0,0,0,0,0,0
2019,0.5,0,0,0,1,0,0,0,0,0,0
2019,0.6086956521739131,0,0,0,1,0,0,0,0,0,0
2019,0.4583333333333333,0,0,0,1,0,0,0,0,0,0
2019,0.5416666666666666,0,0,0,1,0,0,0,0,0,0
2019,0.5652173913043478,0,0,0,1,0,0,0,0,0,0
2019,0.5,0,0,0,1,0,0,0,0,0,0
2019,0.5416666666666666,0,0,0,1,0,0,0,0,0,0
2019,0.5652173913043478,0,0,0,1,0,0,0,0,0,0
2019,0.5,0,0,0,1,0,0,0,0,0,0
2019,0.5833333333333334,0,0,0,1,0,0,0,0,0,0
2019,0.5652173913043478,0,0,0,1,0,0,0,0,0,0
2019,0.4583333333333333,0,0,0,1,0,0,0,0,0,0
2019,0.5833333333333334,0,0,0,1,0,0,0,0,0,0
2019,0.5217391304347826,0,0,0,1,0,0,0,0,0,0
2019,0.4583333333333333,0,0,0,1,0,0,0,0,0,0
2019,0.5652173913043478,0,0,0,1,0,0,0,0,0,0
2019,0.5,0,0,0,1,0,0,0,0,0,0
2019,0.5,0,0,0,1,0,0,0,0,0,0
2019,0.6086956521739131,0,0,0,1,0,0,0,0,0,0
2019,0.4583333333333333,0,0,0,1,0,0,0,0,0,0
2019,0.5416666666666666,0,0,0,1,0,0,0,0,0,0
2019,0.6521739130434783,0,0,0,1,0,0,0,0,0,0
2019,0.4583333333333333,0,0,0,1,0,0,0,0,0,0
2019,0.5416666666666666,0,0,0,1,0,0,0,0,0,0
2019,0.6086956521739131,0,0,0,1,0,0,0,0,0,0
2019,0.5,0,0,0,1,0,0,0,0,0,0
2019,0.5,0,0,0,1,0,0,0,0,0,0
2019,0.6521739130434783,0,0,0,1,0,0,0,0,0,0
2019,0.4583333333333333,0,0,0,1,0,0,0,0,0,0
2019,0.5416666666666666,0,0,0,1,0,0,0,0,0,0
2019,0.6521739130434783,0,0,0,1,0,0,0,0,0,0
2019,0.4583333333333333,0,0,0,1,0,0,0,0,0,0
2019,0.5833333333333334,0,0,0,1,0,0,0,0,0,0
2019,0.6521739130434783,0,0,0,1,0,0,0,0,0,0
2019,0.5,0,0,0,1,0,0,0,0,0,0
2019,0.5416666666666666,0,0,0,1,0,0,0,0,0,0
2019,0.4583333333333333,1,0,0,0,0,0,0,0,0,0
2019,0.2916666666666667,1,0,0,0,0,0,0,0,0,0
2019,0.25,1,0,0,0,0,0,0,0,0,0
2019,0.375,1,0,0,0,0,0,0,0,0,0
2019,0.4583333333333333,1,0,0,0,0,0,0,0,0,0
2019,0.3333333333333333,1,0,0,0,0,0,0,0,0,0
